date,spread,ratevol,fed_mbs_chg,bank_chg,fair_value,residual,crowding_score
2019-07-31,1.73,0.03612148813050203,-20951.0,23.12609999999995,1.8103476832806953,-0.0803476832806953,62.997494163584875
2019-08-31,2.08,0.050980855416986826,-22170.0,63.49629999999979,1.9677100443523001,0.11228995564769995,47.33527215809239
2019-09-30,1.9600000000000002,0.055703295619354824,-22348.0,58.60310000000027,2.012081781635961,-0.05208178163596089,50.163749838847124
2019-10-31,2.09,0.046542351425240325,-21495.0,-11.287700000000314,1.9018046158401232,0.1881953841598767,47.428349555646854
2019-11-30,1.9000000000000001,0.050313304119573236,-22038.0,29.770400000000336,1.951223358527159,-0.05122335852715887,53.47196164294733
2019-12-31,1.8200000000000003,0.0496319789383158,-3744.0,-16.211500000000342,1.8864116771725505,-0.06641167717255025,54.420976543951255
2020-01-31,1.9999999999999998,0.038272207994339655,-32692.0,15.689700000000357,1.857714292036462,0.1422857079635378,54.15617669123704
2020-02-29,2.3200000000000003,0.05233591137113899,-15445.0,41.26409999999987,1.957761542776613,0.3622384572233872,37.972497074592724
2020-03-31,2.8,0.13899297686950843,12720.0,124.11879999999974,2.7446357877737784,0.055364212226221454,9.877076439898861
2020-04-30,2.59,0.05031330411957316,220157.0,-4.072099999999864,1.346032745012708,1.2439672549872918,15.754541793523066
2020-05-31,2.5,0.04206004777752519,230390.0,9.382399999999961,1.2455115819033098,1.2544884180966902,18.44406972452945
2020-06-30,2.4699999999999998,0.04806245936279255,108331.0,151.54829999999993,1.644325234883068,0.8256747651169318,26.224124868943242
2020-07-31,2.4400000000000004,0.021525179054619255,-10061.0,104.86320000000023,1.6670435868058504,0.77295641319415,42.509084415275844
2020-08-31,2.1900000000000004,0.026385421660275972,15848.0,63.34479999999985,1.638017007794897,0.5519829922051034,47.18449357886645
2020-09-30,2.21,0.027619868624908905,33547.0,66.44260000000031,1.6072562644196133,0.6027437355803866,44.65713256338096
2020-10-31,1.9300000000000002,0.0334521691232079,17530.0,64.60579999999982,1.7021077391863795,0.22789226081362068,54.14628234791318
2020-11-30,1.8800000000000003,0.05252663723338572,3287.0,90.91550000000007,1.9278994483287428,-0.04789944832874249,51.986889721080324
2020-12-31,1.7399999999999998,0.02290768222151658,35876.0,49.067099999999755,1.5512560923498286,0.18874390765017113,61.84045883503572
2021-01-31,1.6199999999999999,0.03400280100507246,30301.0,84.53700000000026,1.6817625964500835,-0.06176259645008364,63.61358582768257
2021-02-28,1.5300000000000002,0.05028963729286288,110909.0,53.91559999999981,1.6311445892819312,-0.10114458928193093,55.22271664823359
2021-03-31,1.43,0.04202606900711222,4005.0,106.98100000000022,1.8299439926150416,-0.39994399261504165,69.71200339363891
2021-04-30,1.33,0.03295740396618883,6622.0,68.45589999999993,1.7252857281624503,-0.3952857281624502,74.11846276764207
2021-05-31,1.37,0.0283431355593099,52960.0,81.11739999999963,1.5707205389971175,-0.2007205389971174,70.96907307848583
